	shaking_mean	t08_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS18130	781.493091645545	131.062174784486	0.767189703776101	0.964607585098543	2.57598174349256	437	0.0353924149014566	HVO_RS18130
HVO_RS18135	2046.36871545147	1711.84207381873	0.173094872524142	0.230110833852308	0.25751650192983	350	0.769889166147692	HVO_RS18135
HVO_RS18145	527.378555661546	153.625884813002	0.604729993181277	0.934489339217139	1.77941758946518	779	0.0655106607828606	HVO_RS18145
HVO_RS18150	1036.51598833518	299.447952689019	0.686525921411606	0.952199319301271	1.79136519646849	392	0.047800680698729	HVO_RS18150
HVO_RS18155	805.392213981084	270.55831579062	0.605700952608034	0.934786116516485	1.57375194109648	527	0.0652138834835145	HVO_RS18155
HVO_RS18160	2446.75690968887	2822.4813372595	-0.121214327587522	0.152033966392505	-0.206093267848278	503	0.847966033607495	HVO_RS18160
HVO_RS18225	505.612722752282	29.6671961684826	0.878145969328945	0.974522248146912	4.09109227655826	695	0.0254777518530875	HVO_RS18225
HVO_RS20310	331.068019843034	78.9379399758158	0.476075194537737	0.867224778750038	2.06833688236804	1154	0.132775221249962	HVO_RS20310
HVO_RS11955	278.841887786058	37.6803752505399	0.642228559544554	0.94439928298337	2.88756206233455	608	0.0556007170166303	HVO_RS11955
HVO_RS11720	281.820613328359	25.253214149279	0.723265776240325	0.957728655212824	3.48023821285285	914	0.0422713447871759	HVO_RS11720
HVO_RS11705	99.2071265109974	6.99229990732385	0.78905705563996	0.967412564426604	3.82660478982131	1286	0.0325874355733964	HVO_RS11705
HVO_RS11700	371.355673344487	16.877657581401	0.941082183220016	0.980149500596496	4.45961502499094	470	0.0198504994035044	HVO_RS11700
HVO_RS11455	202.216159614539	85.6835429305761	0.335434352320172	0.649440150376477	1.23880825086603	1133	0.350559849623523	HVO_RS11455
HVO_RS11405	412.633141682588	1341.40845477354	-0.596697591872112	0.855490950323056	-1.70081699564719	455	0.144509049676944	HVO_RS11405
HVO_RS11250	3472.35618600383	7144.17043991673	-0.551032429645792	0.847364427828403	-1.04085155595214	206	0.152635572171597	HVO_RS11250
HVO_RS11245	596.134081785499	282.062906332049	0.429272489166901	0.810597342211	1.07961990473229	392	0.189402657789	HVO_RS11245
HVO_RS11065	935.350239681749	480.203619167229	0.363459290276309	0.700339317285355	0.961860403088327	311	0.299660682714645	HVO_RS11065
HVO_RS10710	484.697685582624	1184.4950481103	-0.449677215064231	0.780125466897613	-1.28911506846594	428	0.219874533102387	HVO_RS10710
HVO_RS10340	90.8528311739469	179.273796219542	-0.20709439603601	0.387966990649403	-0.980561252454854	542	0.612033009350597	HVO_RS10340
HVO_RS10305	630.172762281454	2473.99492400285	-0.889697765416104	0.930045297858054	-1.97302323652604	248	0.0699547021419459	HVO_RS10305
HVO_RS10300	218.405881817469	52.0071300467424	0.453193680403514	0.84238497969844	2.070230377742	908	0.15761502030156	HVO_RS10300
HVO_RS10190	82.8223617101771	146.831108267733	-0.173758669018825	0.294084559460082	-0.826065408729475	275	0.705915440539918	HVO_RS10190
HVO_RS10185	113.304418594701	105.328059034881	0.0219660767787988	0.000297318926406609	0.105314307235138	323	0.999702681073593	HVO_RS10185
HVO_RS10170	95.7139699622138	54.4373531425497	0.194532447497889	0.29309475897687	0.814132587371847	848	0.70690524102313	HVO_RS10170
HVO_RS09940	772.671192427852	1271.25503616986	-0.407905646211835	0.745460332812993	-0.718326973501256	758	0.254539667187007	HVO_RS09940
HVO_RS09845	225.408553078581	314.198875773138	-0.132044410583726	0.178990025566213	-0.479135759272882	566	0.821009974433787	HVO_RS09845
HVO_RS09565	401.658860294222	689.144501650596	-0.27755731839512	0.551237696475394	-0.778835821139783	758	0.448762303524606	HVO_RS09565
HVO_RS09430	142.980781248362	10.4884026858272	0.739284093050798	0.960281742007627	3.76895435341371	1529	0.0397182579923734	HVO_RS09430
HVO_RS09415	610.308748041761	64.6671119287375	0.779823814318841	0.966316346934444	3.2384351845296	368	0.0336836530655559	HVO_RS09415
HVO_RS09410	1188.42701442733	701.832536891645	0.356094506036004	0.687033731767657	0.759854567303118	260	0.312966268232343	HVO_RS09410
HVO_RS09405	798.97225500565	920.91714324126	-0.100106038855135	0.105226547593252	-0.204925954790045	461	0.894773452406748	HVO_RS09405
HVO_RS09390	376.548342848859	372.40571987189	0.00517437270694969	0.000584720153608442	0.0159598642242852	701	0.999415279846392	HVO_RS09390
HVO_RS09360	15.1498548224459	41.6900373655886	-0.275260572094001	0.546825406525378	-1.46039869644157	1154	0.453174593474622	HVO_RS09360
HVO_RS09085	46.9514237601361	93.2991262541091	-0.192369268913143	0.34711909313754	-0.99069466332242	911	0.65288090686246	HVO_RS09085
HVO_RS09065	98.5349442538594	95.6199915998901	0.0111903425336276	0	0.0433231711184575	1109	1	HVO_RS09065
HVO_RS09060	465.658357890867	1374.71659550507	-0.551485252905611	0.847546728407663	-1.56179045256523	203	0.152453271592337	HVO_RS09060
HVO_RS08955	151.332618558521	93.8189660664069	0.164644316158297	0.206732659510692	0.689771475880653	1760	0.793267340489308	HVO_RS08955
HVO_RS08935	648.876480585468	3247.369830031	-0.992146491600825	0.954342243610237	-2.32325591715077	191	0.0456577563897632	HVO_RS08935
HVO_RS08920	1259.56902627937	4330.68678340425	-0.964951305826014	0.952807879835841	-1.78166564726899	923	0.0471921201641587	HVO_RS08920
HVO_RS08875	165.137080761507	15.8616693810054	0.656002383556105	0.947188971206139	3.38004758470341	1466	0.0528110287938612	HVO_RS08875
HVO_RS08820	249.206547529857	90.8175167908647	0.350609151849681	0.677095196404957	1.45629947848779	1430	0.322904803595043	HVO_RS08820
HVO_RS08815	454.285536336257	473.064199249605	-0.0201397070146351	0.00868448108214892	-0.0584366108843871	905	0.991315518917851	HVO_RS08815
HVO_RS08670	1065.7972358199	2920.76353995941	-0.689068164837097	0.866050472797937	-1.45441256822337	257	0.133949527202063	HVO_RS08670
HVO_RS08570	306.826338679619	663.243889830384	-0.324651538918673	0.633210506874124	-1.11211714718846	287	0.366789493125876	HVO_RS08570
HVO_RS08515	398.369704491648	132.094204296657	0.452234444012762	0.841222995372623	1.59254076749583	1007	0.158777004627377	HVO_RS08515
HVO_RS08450	456.058441523681	291.047706657406	0.211135901495488	0.34408069953338	0.647963060367014	545	0.65591930046662	HVO_RS08450
HVO_RS08200	639.065067538735	172.896775515293	0.656410906684606	0.947265500383382	1.88605186589114	533	0.0527344996166179	HVO_RS08200
HVO_RS08070	4498.76723197719	7207.67023440519	-0.504090952147657	0.819373227549517	-0.680003283197224	281	0.180626772450483	HVO_RS08070
HVO_RS08065	1801.94478974269	958.906060523796	0.383431339609209	0.736004418072649	0.910093415426501	194	0.263995581927351	HVO_RS08065
HVO_RS08060	502.112582491438	216.102637200027	0.376025758022524	0.722883257315879	1.21629419992688	800	0.277116742684121	HVO_RS08060
HVO_RS08055	1110.91240127565	459.684095978425	0.350935508972232	0.677687176223788	1.2730304022745	191	0.322312823776212	HVO_RS08055
HVO_RS08030	272.994664740783	30.1356911917388	0.665710595820544	0.948919811793705	3.17932769625837	860	0.0510801882062949	HVO_RS08030
HVO_RS07955	49.7256338591765	40.9572823678599	0.0852397270375216	0.0435607765954036	0.279869769803502	1304	0.956439223404596	HVO_RS07955
HVO_RS07845	5696.69042928792	14579.2903294423	-1.21586015112928	0.963103516944574	-1.35572458163398	269	0.0368964830554257	HVO_RS07845
HVO_RS07045	1048.11141438777	691.99139840424	0.361354592432755	0.696541872870113	0.598966073619331	530	0.303458127129887	HVO_RS07045
HVO_RS07000	17.6853357272971	22.5692065685319	-0.0671155786214774	0.0502401142991689	-0.351802094258597	656	0.949759885700831	HVO_RS07000
HVO_RS06950	149.981144561852	54.4327413999262	0.37564692249587	0.722208068595309	1.46223453678564	1139	0.277791931404691	HVO_RS06950
HVO_RS06875	56.0063903823321	4.77948570632717	0.662753672768665	0.948410393815702	3.55066415809471	2876	0.0515896061842979	HVO_RS06875
HVO_RS06735	149.932432228252	12.6293650233342	0.698328736276733	0.953945862022234	3.56945847918461	1814	0.046054137977766	HVO_RS06735
HVO_RS06705	22.3011921662372	29.6899722773201	-0.0763685005883858	0.0633286226301497	-0.412854911130992	1496	0.93667137736985	HVO_RS06705
HVO_RS06440	1399.18660743089	163.828676002884	1.06918146782794	0.983743723796658	3.09432857689255	308	0.0162562762033416	HVO_RS06440
HVO_RS06435	623.765851375464	146.988800261634	0.806447738442412	0.969108636446226	2.08529833941199	1265	0.0308913635537744	HVO_RS06435
